0-massfield-mass-0-ExternalShear-gamma_ext,0-massfield-mass-0-ExternalShear-phi_ext,1-galaxy-mass-0-SIE-theta_E,1-galaxy-mass-0-SIE-q,1-galaxy-mass-0-SIE-phi,1-galaxy-mass-0-SIE-center_x,1-galaxy-mass-0-SIE-center_y,3-galaxy-light-0-IrregularGrid-lambda,3-galaxy-light-0-IrregularGrid-l_corr,2-galaxy-mass-0-PixelatedRegularGridPotential-lambda,2-galaxy-mass-0-PixelatedRegularGridPotential-l_corr,probability_weights
0.010500,-46.071268,0.997017,0.747758,46.564158,-0.057693,0.033679,63.695214,0.105669,15383.636014,0.703115,2.48908e-48
0.071756,-42.920978,0.997091,0.949097,59.621482,-0.069234,0.016698,125.018739,0.114518,33218.304354,0.341206,2.8971e-48
0.052740,-38.310027,0.995619,0.843875,34.051637,-0.027202,0.004343,43.939607,0.139390,90796.569630,0.231697,2.91214e-48
0.023602,-59.363297,1.010181,0.757370,48.190534,-0.033930,0.011082,89.248755,0.081342,67626.469783,0.472115,4.18701e-48
0.046176,-42.042043,1.005013,0.822899,45.443138,-0.022552,0.037211,85.521955,0.143627,15331.017138,0.492486,4.72881e-48
0.038950,-42.811474,0.997151,0.811617,48.816023,-0.052521,0.051991,145.696570,0.143984,59605.355374,0.343421,4.81486e-48
0.071394,-41.518163,0.990591,0.969160,58.086714,-0.034082,0.017732,124.775626,0.109724,61249.435840,0.302584,4.97352e-48
0.030324,-37.117486,0.993719,0.794868,46.177359,-0.049769,0.015198,156.983830,0.157237,35958.896736,0.570063,5.70878e-48
0.054765,-43.034840,0.993453,0.909707,47.341024,-0.053061,0.002110,37.665006,0.151580,115521.438988,0.266854,9.56667e-48
0.041953,-47.747823,1.000490,0.803282,50.350892,-0.038043,0.012213,114.300886,0.169442,53008.655361,0.364151,9.89505e-48
0.077352,-44.530818,0.994969,0.941049,53.167616,-0.038130,0.016915,34.479246,0.168108,44838.956394,0.490822,1.02697e-47
0.035929,-56.689805,0.998905,0.815934,51.456578,-0.023380,0.016442,46.194298,0.165516,88379.496442,0.274901,1.4492e-47
0.046292,-56.881805,0.988406,0.833056,58.966725,-0.041568,0.000527,71.529211,0.093754,25897.823880,0.465383,1.64087e-47
0.063039,-50.272814,1.003780,0.894195,49.934693,-0.046143,0.006860,131.008208,0.098241,41752.369301,0.687190,2.24056e-47
0.033757,-41.901743,0.998411,0.814853,49.828526,-0.066182,0.040457,80.335243,0.154132,53878.380327,0.266160,2.30648e-47
0.062985,-45.071764,1.002863,0.861446,51.394543,-0.061693,0.029298,64.898195,0.112797,24561.181709,0.445615,7.23639e-47
0.016611,-56.972819,0.994747,0.771333,49.650290,-0.045991,0.005157,104.302552,0.101733,170861.506808,0.366937,7.68994e-47
0.047190,-36.431748,0.991646,0.848168,35.351185,-0.044146,-0.004062,33.205028,0.131429,74322.255242,0.316530,7.71766e-47
0.051428,-47.274073,0.995932,0.864995,60.140664,-0.022296,-0.012385,92.369877,0.123140,38322.495479,0.890595,9.21769e-47
0.053708,-47.611706,0.998734,0.858698,54.783824,-0.017763,0.011546,52.822891,0.113310,21020.383511,0.456650,1.03864e-46
0.032723,-44.478065,0.991072,0.770060,53.548332,-0.054668,0.013062,54.792086,0.124309,36878.392954,0.332611,1.22518e-46
0.030358,-36.391735,0.998122,0.784953,40.827907,-0.051271,0.005371,51.412923,0.137946,378925.910726,0.372853,1.23495e-46
0.016569,-39.814506,0.998269,0.751361,42.475156,-0.051550,0.033570,73.966356,0.156158,12933.485809,0.480230,1.53497e-46
0.069848,-43.341915,1.006122,0.904045,54.752693,-0.049344,0.020002,67.569063,0.132613,59816.076872,0.201390,1.99325e-46
0.053404,-42.098205,0.995448,0.861574,47.781157,-0.061797,0.019591,123.373784,0.081461,136643.439000,0.279266,5.0898e-46
0.052774,-49.508247,1.000238,0.855772,58.822511,-0.050343,-0.008393,86.970434,0.100837,16255.521476,0.904186,6.48623e-46
0.028190,-38.101228,1.016276,0.777501,48.293344,-0.036745,0.005562,69.389130,0.138163,16729.227704,0.564419,6.57435e-46
0.023264,-42.789525,0.997705,0.791358,53.693729,-0.050636,-0.004833,108.018175,0.110872,53727.175482,0.284189,6.75865e-46
0.077073,-42.659981,0.993545,0.945222,44.048307,-0.025740,0.012706,115.394531,0.098316,31900.198001,0.398632,7.5028e-46
0.022947,-37.757295,0.988576,0.790234,39.904413,-0.037446,0.010491,94.272674,0.117923,19244.947260,0.455930,8.27134e-46
0.029496,-38.185368,1.007479,0.763351,44.192127,-0.043135,0.031447,188.643553,0.115383,18556.913714,0.446231,1.04438e-45
0.049650,-41.299829,1.007986,0.879869,52.927923,-0.032568,0.015413,78.718896,0.139700,29365.879126,0.371607,1.19104e-45
0.058402,-40.383409,0.997011,0.912416,41.767897,-0.058522,0.014307,135.498564,0.138400,132341.767011,0.386397,1.71124e-45
0.028812,-41.039498,1.001255,0.769408,44.298911,-0.050849,0.046587,58.405632,0.111036,46387.095855,0.807690,1.82885e-45
0.066049,-35.459561,0.985462,0.891391,44.019292,-0.045076,0.015005,73.789298,0.128409,18738.792948,0.699137,2.31593e-45
0.036405,-35.833543,0.993579,0.806517,45.540324,-0.048910,0.036765,85.543409,0.136396,144840.944716,0.123870,2.41688e-45
0.038460,-57.238834,1.002327,0.800902,50.048349,-0.044054,0.000592,93.079097,0.099518,51854.892634,0.483493,2.86308e-45
0.046133,-35.603116,0.997092,0.806791,38.362749,-0.036680,0.022280,63.071525,0.162146,200813.139942,0.205538,3.08668e-45
0.035172,-35.491753,0.999826,0.777872,43.566677,-0.036946,0.031378,53.748813,0.167592,177921.900027,0.173081,4.54686e-45
0.043988,-53.397433,0.992887,0.782066,58.548641,-0.045020,0.001810,86.193264,0.111462,47317.692512,0.373384,4.54733e-45
0.032213,-55.405943,1.008335,0.798618,51.618508,-0.027372,0.020290,136.522938,0.111401,10918.887179,0.841769,4.83807e-45
0.061592,-57.913533,1.011376,0.834332,60.848587,-0.045260,0.025766,72.983346,0.129474,22882.453410,0.397671,4.8723e-45
0.012388,-57.135100,1.011729,0.702782,51.527144,-0.054473,0.026342,40.948309,0.130418,44902.271077,0.403502,5.99114e-45
0.054831,-49.418538,0.983366,0.876232,60.983526,-0.026216,0.004297,82.047929,0.154114,51928.345157,0.332811,5.93217e-45
0.059584,-41.854770,0.998917,0.877427,50.703197,-0.050302,-0.006607,53.191587,0.160992,66723.243289,0.313095,1.10825e-44
0.052125,-46.465545,0.993946,0.879798,38.157503,-0.048338,0.011590,66.853895,0.122869,30933.420391,0.568146,1.18051e-44
0.051609,-45.549258,0.984720,0.879593,45.279655,-0.058020,0.018505,115.864975,0.096954,39351.492227,0.268672,1.22892e-44
0.060184,-45.244116,0.995728,0.893943,47.116925,-0.034230,0.008525,89.547520,0.118292,7023.747503,0.747710,1.21749e-44
0.047115,-41.326383,0.996768,0.881215,37.278562,-0.048516,0.023153,130.676783,0.140833,39006.160219,0.271433,1.55146e-44
0.023997,-41.121373,1.012532,0.776685,48.625229,-0.034018,0.015532,139.014468,0.118376,150328.398359,0.294575,1.75174e-44
0.044212,-48.733640,1.014354,0.825243,50.912440,-0.059299,0.044795,131.122694,0.124191,19032.372693,0.468943,1.97725e-44
0.082650,-46.519274,0.996692,0.977627,44.555255,-0.041115,0.024708,89.359555,0.138475,49105.223431,0.281670,2.13762e-44
0.077220,-39.651144,0.989863,0.967666,55.119897,-0.051869,0.022152,89.685159,0.140057,58048.688927,0.266893,3.21038e-44
0.030812,-39.224632,0.993489,0.783571,40.913813,-0.033234,-0.005364,129.865287,0.136262,18097.079339,0.780069,4.21838e-44
0.067046,-43.395261,0.992291,0.930094,63.115420,-0.058101,0.017940,96.246886,0.152980,19480.362937,0.384524,4.22919e-44
0.060718,-52.988794,0.995076,0.854910,60.383818,-0.025099,0.000805,58.515205,0.117961,49996.335426,0.359645,4.58232e-44
0.058920,-38.562162,0.998928,0.880402,43.701540,-0.043866,0.002866,51.800096,0.109570,160212.294490,0.177225,6.18694e-44
0.030568,-36.355542,0.998223,0.768579,46.406274,-0.042963,0.026922,76.149723,0.119871,9578.798883,0.874073,6.13837e-44
0.052997,-48.867535,0.999972,0.879415,46.712000,-0.057566,0.010765,79.646033,0.147022,100970.064280,0.374050,7.58299e-44
0.059409,-36.306102,0.991576,0.882069,34.638183,-0.043584,-0.004233,88.848995,0.112694,47271.843231,0.975751,8.13401e-44
0.030361,-36.400800,0.995652,0.798912,40.512245,-0.030247,0.040100,62.538455,0.115511,13727.538925,0.877314,1.08517e-43
0.081844,-47.614428,0.998808,0.967364,59.081625,-0.048797,0.005694,62.523566,0.141481,24800.259426,0.564711,1.12472e-43
0.049596,-39.337773,0.998028,0.830765,35.038791,-0.030234,0.040843,162.043043,0.134525,20323.731101,0.483949,1.76232e-43
0.064431,-44.697099,0.995724,0.923729,44.139821,-0.031521,0.013279,193.734162,0.133289,63207.934590,0.527731,2.12922e-43
0.046412,-36.916667,1.008434,0.849514,37.690023,-0.060818,0.021175,182.340128,0.112665,55056.231389,0.282156,2.18538e-43
0.019198,-59.952451,0.994719,0.765972,55.236968,-0.025556,0.005188,70.763885,0.155091,36378.059221,0.494467,2.66251e-43
0.045475,-43.310363,0.996481,0.851486,58.409682,-0.043768,0.001459,39.280597,0.120133,58582.863319,0.349305,2.6513e-43
0.051747,-53.080031,1.005410,0.853513,51.824932,-0.028325,-0.001787,84.359770,0.156841,30098.794653,0.322019,3.68898e-43
0.064273,-42.119936,0.998135,0.928576,39.405206,-0.070197,0.021539,87.641424,0.116801,15227.427822,0.358531,3.85199e-43
0.043588,-37.741045,0.993447,0.820834,46.449467,-0.040556,0.019157,29.392829,0.148966,40687.594869,0.502546,7.10549e-43
0.062995,-48.771536,0.998056,0.899239,58.712321,-0.036241,0.018521,213.652806,0.119306,202274.771681,0.249544,1.12692e-42
0.063334,-38.461038,0.991320,0.899782,42.017031,-0.063022,0.034584,127.223901,0.139438,32094.665557,0.284316,1.16038e-42
0.067626,-50.160989,0.996225,0.920075,63.051923,-0.037028,0.027598,139.319156,0.123553,20267.185167,0.418399,1.23134e-42
0.080244,-42.643810,0.995792,0.945200,59.327425,-0.044668,0.014060,81.104399,0.133155,38199.692966,0.626621,1.55206e-42
0.048060,-54.694171,0.993104,0.813433,61.675446,-0.018513,0.001505,103.220165,0.129883,18865.520778,0.456594,2.00863e-42
0.023171,-37.654692,1.007870,0.766410,48.846419,-0.056060,0.024790,44.704768,0.143866,256974.896318,0.294816,2.20446e-42
0.021676,-58.136702,1.004541,0.747563,50.589266,-0.036936,0.039553,62.960591,0.173063,41279.817602,0.369177,3.15574e-42
0.038208,-44.265757,1.004256,0.801874,47.747806,-0.057529,0.005049,39.002987,0.127930,119747.410467,0.467514,4.08876e-42
0.009597,-49.248432,1.014416,0.708138,47.008679,-0.035866,0.026335,119.548869,0.147804,66205.265831,0.509997,4.24478e-42
0.045612,-39.041671,1.007628,0.836018,42.389845,-0.054849,0.016816,65.436373,0.124743,8052.261596,0.529518,5.28113e-42
0.011242,-41.409797,0.995325,0.733658,50.348193,-0.059781,0.006624,93.022869,0.128418,154130.256111,0.309195,7.85921e-42
0.025874,-58.573263,0.998400,0.791313,52.564422,-0.056946,0.004198,58.691628,0.125899,133329.289617,0.234386,9.64361e-42
0.050453,-46.160781,0.995767,0.887576,47.641250,-0.056195,0.015203,80.447769,0.166906,35698.488078,0.397129,1.03381e-41
0.023768,-40.162348,1.000510,0.781312,45.155267,-0.028530,0.012953,175.506576,0.151060,126259.194656,0.228620,1.94192e-41
0.067779,-37.409031,1.000786,0.904629,41.460445,-0.055777,0.028772,86.093071,0.122026,20624.678231,0.977321,1.95093e-41
0.037052,-46.722097,0.996544,0.807270,46.865680,-0.036776,-0.004630,116.787729,0.112963,17129.401280,0.377150,3.06791e-41
0.069470,-51.314934,0.993747,0.909634,63.310000,-0.057404,0.018634,84.884793,0.141777,63481.995060,0.622480,3.21147e-41
0.045704,-49.522838,1.006694,0.838322,56.074706,-0.028171,0.022755,74.871683,0.111164,14002.764929,0.776164,3.36796e-41
0.029798,-57.411775,0.994450,0.773416,49.406636,-0.056890,0.012867,134.086572,0.116068,43623.260039,0.735918,5.43349e-41
0.064724,-43.546935,0.996376,0.916169,38.970430,-0.043350,-0.000675,58.505330,0.138612,65858.252260,0.187020,8.43167e-41
0.023763,-57.717632,1.009397,0.770011,47.194540,-0.022704,0.023729,122.831847,0.127519,130791.674098,0.213040,8.64166e-41
0.061491,-50.954406,0.996015,0.898211,66.576489,-0.057957,0.021772,59.820903,0.116167,29165.809312,0.392117,1.00922e-40
0.031420,-45.667430,1.004847,0.797953,38.401224,-0.024236,0.027394,78.328630,0.139418,39663.499359,0.466608,1.48236e-40
0.037475,-53.899323,0.991411,0.813962,52.792239,-0.046980,0.037519,34.624431,0.133901,69999.272663,0.360350,2.16305e-40
0.075551,-42.122341,1.003145,0.943294,52.420759,-0.049617,0.015810,37.387835,0.144667,37212.685982,0.383283,2.21677e-40
0.072048,-47.354155,0.993363,0.937602,67.934929,-0.038503,0.022068,148.442893,0.106786,29081.239239,0.522651,2.49464e-40
0.027304,-36.390065,1.000985,0.817019,41.046797,-0.026600,0.009576,126.454315,0.113777,22827.807796,0.327178,2.83917e-40
0.038547,-48.288676,0.994207,0.814211,51.543129,-0.058327,0.032256,98.438058,0.093484,85182.994471,0.169288,3.50911e-40
0.065946,-40.021480,0.995556,0.925784,31.976904,-0.042769,0.043708,70.374994,0.131826,109070.685102,0.250685,4.54745e-40
0.047601,-43.054283,0.996230,0.889885,47.565558,-0.040356,0.015038,45.084145,0.143616,25408.121588,0.576505,4.7416e-40
0.071809,-44.395285,0.993870,0.954670,68.037448,-0.052226,0.020858,119.638310,0.139075,35707.868634,0.383517,6.89949e-40
0.042421,-45.446943,1.007603,0.843144,54.384460,-0.060423,0.014938,43.899080,0.135550,59546.109616,0.390296,8.02174e-40
0.031965,-43.288488,0.994989,0.816269,48.358754,-0.042226,-0.012837,138.337021,0.100391,71515.238826,0.406630,1.8264e-39
0.064706,-47.491908,0.984680,0.902291,62.701006,-0.039115,0.018728,158.686394,0.116763,32611.506672,0.338363,4.25994e-39
0.033395,-58.872611,0.995294,0.799705,55.115934,-0.031483,0.002136,100.667504,0.160299,20180.644396,0.421595,5.25579e-39
0.061104,-42.046673,1.000132,0.893060,57.796795,-0.049857,0.012633,81.315298,0.136419,107270.313971,0.337075,5.78608e-39
0.044753,-44.646299,0.997547,0.822803,43.389910,-0.023265,0.003078,134.999838,0.124221,33525.586960,0.291885,6.04488e-39
0.030009,-40.421745,1.002290,0.798068,42.971192,-0.013310,-0.009396,94.438971,0.109035,116525.205505,0.239431,6.73477e-39
0.037922,-56.444025,1.002127,0.785189,60.453501,-0.021759,-0.001544,82.514749,0.151194,18395.531975,0.626827,7.22029e-39
0.055349,-52.152266,1.003186,0.889017,57.484861,-0.036206,0.015260,68.177824,0.116523,26953.242567,0.535767,7.62926e-39
0.051218,-44.649071,0.990501,0.837682,55.676429,-0.044077,0.014031,131.248826,0.123877,18068.999853,0.401266,1.14452e-38
0.050095,-54.251224,1.006037,0.829172,60.355487,-0.042485,0.018793,91.310895,0.124466,19610.191944,0.249449,1.58238e-38
0.032402,-47.274267,0.996306,0.779149,50.854594,-0.063065,0.031592,44.219183,0.130012,46612.007287,0.644423,1.74387e-38
0.067895,-42.601595,0.996299,0.912578,46.517921,-0.034608,-0.006916,67.139280,0.136667,91175.367118,0.483115,2.02932e-38
0.070843,-44.251758,0.991648,0.936129,50.379017,-0.041390,-0.001809,71.494733,0.154230,70510.302640,0.282718,2.30596e-38
0.053079,-38.551593,0.997093,0.880284,48.742001,-0.027043,0.013244,185.777249,0.113051,37121.496966,0.703344,2.64959e-38
0.045739,-49.966179,1.001022,0.809257,55.683378,-0.057184,0.027561,107.655275,0.113293,18166.649197,0.853445,2.87735e-38
0.034370,-50.387157,1.005685,0.814427,49.482681,-0.023546,0.018881,57.419384,0.098160,47534.919731,0.416194,2.88433e-38
0.066708,-46.798927,1.001633,0.921147,67.976024,-0.045640,0.021797,71.318485,0.143702,23981.615621,0.598801,3.01798e-38
0.051008,-56.056754,0.999093,0.823354,66.239938,-0.027400,0.012484,99.886392,0.145964,66783.760537,0.402289,2.99141e-38
0.029968,-46.294844,1.007262,0.782420,44.533080,-0.022914,0.014893,188.078932,0.113399,60775.712905,0.536637,3.98716e-38
0.036111,-43.476414,1.000863,0.814021,41.132499,-0.034364,0.020947,64.412252,0.171772,30358.021002,0.274319,4.52508e-38
0.039176,-39.785223,1.003173,0.832257,43.682067,-0.026417,0.012017,53.620610,0.108727,43646.996634,0.223952,6.8591e-38
0.031329,-51.083020,1.005039,0.789731,47.170134,-0.039329,0.035104,43.711125,0.099672,61287.346965,0.336453,1.01589e-37
0.050988,-47.570061,0.987077,0.859747,59.460889,-0.036011,0.022590,86.313222,0.150723,56984.085738,0.259555,1.51689e-37
0.007345,-47.254988,1.008077,0.750505,46.413941,-0.034380,0.018580,112.686128,0.131604,43794.340974,0.277495,2.33351e-37
0.025927,-35.028976,1.010100,0.750174,42.833890,-0.043408,0.012960,98.474548,0.112234,141299.485767,0.180507,3.31791e-37
0.065492,-48.580836,0.995624,0.939199,53.624494,-0.031255,0.022218,114.639680,0.125588,39634.033661,0.559785,3.3198e-37
0.041086,-55.557281,1.009466,0.819701,53.403526,-0.027983,-0.003076,125.116755,0.113799,52264.625771,0.563787,3.28723e-37
0.051176,-50.466501,0.999623,0.868483,48.627827,-0.040281,0.007059,171.587889,0.126551,21539.882813,0.569190,3.71213e-37
0.034615,-54.857874,0.991120,0.781347,54.786096,-0.046845,0.021897,63.310098,0.100760,46251.987960,0.619332,4.46437e-37
0.050470,-41.273727,0.989500,0.892246,40.119279,-0.047445,0.012259,63.339600,0.104070,40244.166339,0.351983,4.80281e-37
0.018030,-51.741397,1.004960,0.734777,42.946723,-0.039002,0.038978,103.736190,0.137722,49793.791383,0.528454,4.99748e-37
0.064821,-44.608904,0.989662,0.890364,62.480515,-0.041507,-0.000130,121.103427,0.119952,15844.349557,0.503241,5.74559e-37
0.019906,-37.949295,1.004470,0.746047,43.556602,-0.018746,0.023521,91.626644,0.148596,79284.530839,0.238701,6.28355e-37
0.029378,-37.283229,1.001919,0.797294,44.791368,-0.050945,0.020908,64.612864,0.084052,41598.306323,0.364061,8.90996e-37
0.048713,-51.807423,0.999542,0.855427,55.672298,-0.029560,-0.007213,66.742645,0.160373,47787.863569,0.370602,1.17601e-36
0.054664,-46.132748,0.992298,0.875922,52.402074,-0.070287,0.004280,69.551474,0.143906,34314.801232,0.408245,1.29812e-36
0.039796,-37.978673,0.999800,0.822689,43.875798,-0.055052,0.002873,61.009659,0.119419,130297.786639,0.129043,1.65079e-36
0.040688,-39.295332,0.998522,0.825258,41.407184,-0.053359,-0.000256,77.894777,0.093086,136846.062213,0.352552,1.7084e-36
0.067430,-39.248654,1.000136,0.921659,32.367734,-0.018572,0.021850,87.914954,0.121040,39252.869771,0.549390,1.88506e-36
0.049808,-45.429252,0.999610,0.875924,53.991196,-0.038151,0.028069,128.459256,0.121408,170218.112113,0.211167,2.79038e-36
0.037607,-41.703331,0.989361,0.813524,48.821106,-0.046869,0.031747,72.028906,0.107945,18245.163329,0.601067,3.36317e-36
0.017220,-58.298890,1.006278,0.742464,49.844749,-0.065430,0.026538,49.092411,0.113702,63041.303662,0.374434,3.44958e-36
0.025061,-51.791054,0.993118,0.787972,48.323844,-0.062629,0.016362,109.486227,0.133397,21222.433962,0.356728,3.70373e-36
0.043035,-52.686150,0.993454,0.840187,54.904413,-0.022201,0.029425,86.562094,0.125688,127689.530879,0.327456,4.23154e-36
0.039144,-36.640159,1.004134,0.807191,37.675963,-0.047273,0.014028,108.774883,0.126424,30626.023939,0.207614,4.26081e-36
0.017138,-37.901537,1.000230,0.765502,39.962736,-0.029871,0.028194,124.947245,0.106306,78017.329812,0.334890,4.71355e-36
0.030925,-39.881287,1.003863,0.794640,50.882969,-0.037347,0.025930,120.819009,0.158579,63122.164988,0.358016,5.23347e-36
0.038139,-50.675014,0.992042,0.808798,56.105516,-0.044826,-0.007733,162.652702,0.138376,44194.260032,0.382614,5.27871e-36
0.032597,-43.406496,0.992907,0.818807,53.870247,-0.045760,0.017119,85.509300,0.109485,53765.957308,0.336072,5.37399e-36
0.050962,-56.988952,0.996277,0.829074,56.260340,-0.032637,0.014088,117.836349,0.094240,91277.628687,0.357214,1.55017e-35
0.011075,-57.426351,1.016756,0.728002,46.260662,-0.048045,0.029765,165.954290,0.120700,24564.504151,0.487289,1.80191e-35
0.038575,-35.739947,1.002712,0.814839,40.123449,-0.048704,-0.005292,123.123462,0.107894,53054.105425,0.649457,1.90095e-35
0.021269,-37.985870,1.005301,0.780755,40.115863,-0.049150,0.012373,87.644707,0.145755,31306.807438,0.321498,2.27346e-35
0.009685,-57.038878,0.998396,0.745630,48.422723,-0.044622,0.014947,44.255110,0.142736,169420.401041,0.268958,2.41631e-35
0.056468,-35.384176,1.013101,0.854135,31.710051,-0.036766,0.011414,85.930770,0.107415,36281.993728,0.344255,2.888e-35
0.058064,-41.677168,1.005905,0.918293,42.905007,-0.049856,0.017071,128.218558,0.110864,36442.193317,0.395596,3.68716e-35
0.047295,-41.683316,0.999923,0.830496,48.565584,-0.029597,0.000749,118.687084,0.151073,90515.852408,0.375680,4.63077e-35
0.043744,-50.194827,1.004927,0.827681,50.495656,-0.050198,-0.003026,53.466664,0.120150,53124.473756,0.333869,5.1989e-35
0.070895,-38.666248,0.990094,0.915163,34.178098,-0.047498,0.021019,122.357907,0.115315,104738.247603,0.256134,5.53118e-35
0.029080,-58.491482,0.996935,0.765970,50.355197,-0.059237,0.013078,63.710669,0.130684,17494.481429,0.623331,7.82752e-35
0.037356,-43.127778,0.988747,0.819182,52.223313,-0.060473,0.006446,86.059630,0.114285,33451.670018,0.622844,1.08957e-34
0.071189,-48.311957,1.000184,0.915081,66.624896,-0.060606,0.010669,77.669479,0.135504,59744.960728,0.530997,1.26725e-34
0.035752,-55.358363,1.007933,0.810024,46.913064,-0.024322,0.006438,120.092871,0.120501,37586.162009,0.509660,2.71446e-34
0.031829,-42.699068,1.000552,0.826914,42.518124,-0.047622,0.014434,80.823432,0.155195,22351.660477,0.538942,3.28789e-34
0.056666,-42.123737,1.006105,0.910300,48.439587,-0.036681,0.010375,112.214616,0.105720,48512.927544,0.320937,3.67571e-34
